index,"server","path","artist","album","song","genre","type",genre_idx
161,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","12 Divine.mp3","BlueGrass","CD",1
162,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","04 Warfare.mp3","BlueGrass","CD",1
163,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","01 Walkin IN My Sleep.m4a","BlueGrass","CD",1
164,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","03 Sugar Babe.m4a","BlueGrass","CD",1
165,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","02 There Is A Time.mp3","BlueGrass","CD",1
166,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","14 Take These Chains.mp3","BlueGrass","CD",1
167,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","05 Pale Moon.m4a","BlueGrass","CD",1
168,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","She Waits for Night","11 Sleepy Desert.m4a","BlueGrass","CD",1
169,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","03 One True.mp3","BlueGrass","CD",1
170,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","07 Buonaparte.mp3","BlueGrass","CD",1
171,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","14 Drinker Born.mp3","BlueGrass","CD",1
172,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","01 Black-Eyed Susie.mp3","BlueGrass","CD",1
173,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","05 My Little Carpenter.mp3","BlueGrass","CD",1
174,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","09 Sisters Of The Road.mp3","BlueGrass","CD",1
175,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","13 Wallflower.mp3","BlueGrass","CD",1
176,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","04 Wish I Had My Time Again.mp3","BlueGrass","CD",1
177,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","10 Streak O' Lean, Streak O' Fat.mp3","BlueGrass","CD",1
178,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","12 The Birds Were Singing Of You.mp3","BlueGrass","CD",1
179,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","06 My Epitaph.mp3","BlueGrass","CD",1
180,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","15 Easy In The Early ('Til Sundown).mp3","BlueGrass","CD",1
181,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","16 I May Never.mp3","BlueGrass","CD",1
182,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","02 The Last Goodbye.mp3","BlueGrass","CD",1
183,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","11 D & P Blues.mp3","BlueGrass","CD",1
184,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Uncle Earl","Waterloo, Tennessee","08 Bony On The Isle Of St. Helena.mp3","BlueGrass","CD",1
185,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","11 Dreaming My Dreams With You.mp3","Country","CD",1
186,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","03 It Wouldn't Have Made Any Difference.mp3","Country","CD",1
187,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","05 Empty Hearts.mp3","Country","CD",1
188,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","07 Ghost In This House.mp3","Country","CD",1
189,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","01 Stay.mp3","Country","CD",1
190,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","09 That Kind Of Love.mp3","Country","CD",1
191,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","02 Forget About It.mp3","Country","CD",1
192,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","10 Could You Lie.mp3","Country","CD",1
193,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","08 It Don't Matter Now.mp3","Country","CD",1
194,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","04 Maybe.mp3","Country","CD",1
195,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","Forget About It","06 Never Got Off The Ground.mp3","Country","CD",1
196,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","A Hundred Miles or More - A Collection","16 Lay Down Beside Me.m4a","Country","Download",1
197,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","A Hundred Miles or More - A Collection","05 Sawing On the Strings.m4a","Country","Download",1
198,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alison Krauss","A Hundred Miles or More - A Collection","11 Whiskey Lullaby.m4a","Country","Download",1
199,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","14 Tragedy.m4a","Folk","Download",1
200,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","03 Words.m4a","Folk","Download",1
201,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","20 Immortality (Original Demo Version).m4a","Folk","Download",1
202,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","19 Islands In the Stream.m4a","Folk","Download",1
203,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","08 Jive Talkin'.m4a","Folk","Download",1
204,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","05 I Started a Joke.m4a","Folk","Download",1
205,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","12 Night Fever.m4a","Folk","Download",1
206,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","06 Don't Forget to Remember.m4a","Folk","Download",1
207,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","01 Massachusetts.m4a","Folk","Download",1
208,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","07 How Can You Mend a Broken Heart_.m4a","Folk","Download",1
209,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","10 How Deep Is Your Love.m4a","Folk","Download",1
210,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","09 You Should Be Dancing.m4a","Folk","Download",1
211,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","17 You Win Again.m4a","Folk","Download",1
212,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","04 I've Gotta Get a Message to You.m4a","Folk","Download",1
213,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","11 Stayin' Alive.m4a","Folk","Download",1
214,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","18 Man In the Middle.m4a","Folk","Download",1
215,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","16 Love You Inside Out.m4a","Folk","Download",1
216,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","02 World.m4a","Folk","Download",1
217,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","13 Too Much Heaven.m4a","Folk","Download",1
218,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Number Ones","15 More Than a Woman.m4a","Folk","Download",1
219,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","06 Fanny.mp3","Folk","Vinyl",1
220,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","09 Night On Broadway.mp3","Folk","Vinyl",1
221,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","08 Lonely Days.mp3","Folk","Vinyl",1
222,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","04 Country Lanes.mp3","Folk","Vinyl",1
223,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","11 Wind Of Change.mp3","Folk","Vinyl",1
224,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","10 Song Bird.mp3","Folk","Vinyl",1
225,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","01 All This Making Love.mp3","Folk","Vinyl",1
226,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","05 Edge Of The Universe.mp3","Folk","Vinyl",1
227,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","03 Come On Over.mp3","Folk","Vinyl",1
228,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","07 Jive Talkin.mp3","Folk","Vinyl",1
229,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Main Course","02 Baby As You Turn.mp3","Folk","Vinyl",1
230,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","02 New York Mining Disaster 1941.aiff","Folk","Vinyl",1
231,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","07 Every Christian Lion Hearted Man.aiff","Folk","Vinyl",1
232,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","12 I Got To Get A Message To You.aiff","Folk","Vinyl",1
233,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","03 Spicks And Specks.aiff","Folk","Vinyl",1
234,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","11 I Started A Joke.aiff","Folk","Vinyl",1
235,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","04 To Love Somebody.aiff","Folk","Vinyl",1
236,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","05 Words.aiff","Folk","Vinyl",1
237,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","08 First Of May.aiff","Folk","Vinyl",1
238,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","01 Massachusettes.aiff","Folk","Vinyl",1
239,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","06 World.aiff","Folk","Vinyl",1
240,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","09 Holliday.aiff","Folk","Vinyl",1
241,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Best Of The BeeGees","10 I Cant see Nobody.aiff","Folk","Vinyl",1
242,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","03 The Voices.aiff","Folk","Vinyl",1
243,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","07 Lost In Your Love.aiff","Folk","Vinyl",1
244,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","01 Charade.aiff","Folk","Vinyl",1
245,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","09 Heavy Breathing.aiff","Folk","Vinyl",1
246,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","05 Dogs.aiff","Folk","Vinyl",1
247,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","06 Mr Natural.aiff","Folk","Vinyl",1
248,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","02 Throw a Penny.aiff","Folk","Vinyl",1
249,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","04 Give a Hand Take a Hand.aiff","Folk","Vinyl",1
250,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","08 I Can't Let You Go.aiff","Folk","Vinyl",1
251,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Bee Gees","Mr. Natural","10 Had Alot of Love Last Night.aiff","Folk","Vinyl",1
252,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Pat Metheny Group","American Garage","American Garage.mp3","Jazz","Vinyl",1
253,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Pat Metheny Group","American Garage","The Epic.mp3","Jazz","Vinyl",1
254,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Pat Metheny Group","American Garage","Airstream.mp3","Jazz","Vinyl",1
255,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Pat Metheny Group","American Garage","The Search.mp3","Jazz","Vinyl",1
256,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Pat Metheny Group","American Garage","Heartland.mp3","Jazz","Vinyl",1
257,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Jeremy Camp","Beyond Measure (Special Edition)","07 No Matter What It Takes.m4a","Pop","Download",1
258,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Jeremy Camp","Restored","02 Take You Back.m4a","Pop","Download",1
259,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","02 M.T.A..mp3","Folk","CD",1
260,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","07 Scotch And Soda.mp3","Folk","CD",1
261,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","01 Tom Dooley.mp3","Folk","CD",1
262,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","11 Seasons In The Sun.mp3","Folk","CD",1
263,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","04 Where Have All The Flowers Gone_.mp3","Folk","CD",1
264,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","13 Hard, Ain't It Hard.mp3","Folk","CD",1
265,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","03 Reverend Mr. Black.mp3","Folk","CD",1
266,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","12 Take Her Out Of Pity.mp3","Folk","CD",1
267,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","05 Raspberries, Strawberries.mp3","Folk","CD",1
268,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","09 Reuben James.mp3","Folk","CD",1
269,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","14 To Morrow.mp3","Folk","CD",1
270,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","10 Sloop John B.mp3","Folk","CD",1
271,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","06 Greenback Dollar.mp3","Folk","CD",1
272,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","The Kingston Trio","Absolutely The Best","08 The Tijuana Jail.mp3","Folk","CD",1
273,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","07 Jole Blon.m4a","Country","Download",1
274,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","13 It's Alright.m4a","Country","Download",1
275,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","15 Love's Gonna Live Here Again.m4a","Country","Download",1
276,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","12 Sweet Dreams.m4a","Country","Download",1
277,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","14 White Lightnin'.m4a","Country","Download",1
278,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","16 Abilene.m4a","Country","Download",1
279,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","04 Foolin' Around.m4a","Country","Download",1
280,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","08 You're Gonna Wonder About Me.m4a","Country","Download",1
281,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","10 It's So Easy.m4a","Country","Download",1
282,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","01 Heartaches By the Number.m4a","Country","Download",1
283,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","03 Tiger By the Tail.m4a","Country","Download",1
284,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","02 Sally Was a Good Old Gal.m4a","Country","Download",1
285,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","06 That's What You Get for Loving Me.m4a","Country","Download",1
286,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","11 Only Daddy That Will Walk the Line.m4a","Country","Download",1
287,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","09 Cryin'.m4a","Country","Download",1
288,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Waylon Jennings & The Waylors","Early Years","05 Burnin' Memories.m4a","Country","Download",1
289,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Jerry Jeff Walker","20th Century Masters - The Millennium Collection_ The Best of Jerry Jeff Walker","08 Up Against the Wall, Red Neck (Live Version).m4a","Country","Download",1
290,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Jerry Jeff Walker","20th Century Masters - The Millennium Collection_ The Best of Jerry Jeff Walker","01 Mr. Bojangles (Live Version).m4a","Country","Download",1
